"id","time","latitude","longitude"
"2","12:00:06.019",51.40697687,-2.66313922
"2","12:00:06.039",51.40697672,-2.6631382
"2","12:00:06.059",51.40697658,-2.66313717
"2","12:00:06.079",51.40697643,-2.66313599
"2","12:00:06.099",51.4069763,-2.66313478
"2","12:00:06.119",51.40697616,-2.66313369
"2","12:00:06.139",51.40697601,-2.66313273
"2","12:00:06.160",51.40697585,-2.66313177
"2","12:00:06.180",51.40697573,-2.66313066
"2","12:00:06.200",51.40697568,-2.66312937
"2","12:00:06.220",51.40697564,-2.66312814
"2","12:00:06.240",51.40697557,-2.66312696
"2","12:00:06.259",51.40697548,-2.6631257
"2","12:00:06.279",51.40697542,-2.66312435
"2","12:00:06.299",51.40697539,-2.66312288
"2","12:00:06.319",51.40697533,-2.6631215
"2","12:00:06.339",51.40697522,-2.66312029
"2","12:00:06.360",51.4069751,-2.6631191
"2","12:00:06.380",51.40697502,-2.66311777
"2","12:00:06.400",51.40697494,-2.66311634
"2","12:00:06.420",51.40697481,-2.66311503
"2","12:00:06.440",51.40697464,-2.66311392
"2","12:00:06.460",51.40697446,-2.66311281
"2","12:00:06.480",51.40697431,-2.66311159
"2","12:00:06.500",51.40697414,-2.66311038
"2","12:00:06.519",51.40697395,-2.66310918
"2","12:00:06.539",51.40697375,-2.66310786
"2","12:00:06.559",51.40697355,-2.66310645
"2","12:00:06.579",51.40697336,-2.66310509
"2","12:00:06.599",51.40697317,-2.66310384
"2","12:00:06.619",51.40697298,-2.66310274
"2","12:00:06.639",51.4069728,-2.66310173
"2","12:00:06.660",51.40697264,-2.66310069
"2","12:00:06.680",51.40697249,-2.6630996
"2","12:00:06.700",51.40697234,-2.66309848
"2","12:00:06.720",51.40697217,-2.66309743
"2","12:00:06.740",51.40697199,-2.66309643
"2","12:00:06.759",51.40697178,-2.66309543
"2","12:00:06.779",51.4069716,-2.66309441
